"","region_id","region_name","year","county_name","state","avg_index"
"10638",21494,"Blue Point","2018","Suffolk County","NY",439169.166666667
"10639",21520,"Arkport","2018","Steuben County","NY",102961.5
"10640",21526,"Bolton","2018","Worcester County","MA",555888
"10641",21602,"Church Road","2018","Dinwiddie County","VA",198810
"10642",21661,"Buckland","2018","Franklin County","MA",239561.083333333
"10643",21683,"Accord","2018","Ulster County","NY",253943.666666667
"10644",21758,"Alton","2018","Halifax County","VA",92668.25
"10645",21760,"Bent Mountain","2018","Roanoke County","VA",187785.75
"10646",21778,"Hawaiian Gardens","2018","Los Angeles County","CA",417065.916666667
"10647",21801,"Freetown","2018","Bristol County","MA",348859.916666667
"10648",21864,"Highland Springs","2018","Henrico County","VA",145886.5
"10649",21868,"Himrod","2018","Yates County","NY",219834.916666667
"10650",21894,"La Grange","2018","Tuolumne County","CA",286071.666666667
"10651",21910,"Honaker","2018","Russell County","VA",75332.5
"10652",21934,"Glens Falls","2018","Warren County","NY",145842.166666667
"10653",21939,"Hornbrook","2018","Siskiyou County","CA",153195.083333333
"10654",21968,"Gore","2018","Frederick County","VA",264301.5
"10655",21991,"Lakeside","2018","San Diego County","CA",495769.25
"10656",22015,"Laurel Hollow","2018","Nassau County","NY",1584387.16666667
"10657",22047,"Irvington","2018","Lancaster County","VA",370108.583333333
"10658",22055,"Farnham","2018","Richmond County","VA",141940.416666667
"10659",22081,"Firebaugh","2018","Fresno County","CA",200016.333333333
"10660",22143,"Hardyville","2018","Middlesex County","VA",295566.583333333
"10661",22173,"Montague","2018","Franklin County","MA",276094.333333333
"10662",22187,"Princeton","2018","Worcester County","MA",372295.333333333
"10663",22269,"Nahant","2018","Essex County","MA",619805.5
"10664",22341,"Mathews","2018","Mathews County","VA",223319.333333333
"10665",22403,"Nicholville","2018","Saint Lawrence County","NY",52426.3333333333
"10666",22430,"Pilot Hill","2018","El Dorado County","CA",483930.75
"10667",22462,"Limestone","2018","Cattaraugus County","NY",55706
"10668",22548,"Lost Hills","2018","Kern County","CA",169754.25
"10669",22579,"Saluda","2018","Middlesex County","VA",216315.25
"10670",22622,"Willows","2018","Glenn County","CA",219705.916666667
"10671",22731,"Winthrop","2018","Saint Lawrence County","NY",72103.25
"10672",22736,"Woodbridge","2018","San Joaquin County","CA",423111.583333333
"10673",22745,"Shandon","2018","San Luis Obispo County","CA",330085.5
"10674",22827,"Rowland Heights","2018","Los Angeles County","CA",672237.166666667
"10675",22830,"Ruckersville","2018","Greene County","VA",275054.75
"10676",22833,"Running Springs","2018","San Bernardino County","CA",232442.916666667
"10677",22886,"West Haverstraw","2018","Rockland County","NY",240519.833333333
"10678",22902,"Tuxedo Park","2018","Orange County","NY",874822.25
"10679",22931,"West Winfield","2018","Otsego County","NY",117246.666666667
"10680",22963,"La Crosse","2018","Mecklenburg County","VA",94585.75
"10681",22973,"Smith River","2018","Del Norte County","CA",328774.416666667
"10682",22976,"Abington","2018","Plymouth County","MA",375811.916666667
"10683",23017,"Melrose","2018","Middlesex County","MA",612197.916666667
"10684",23088,"Buena Vista","2018","Rockbridge County","VA",117005.583333333
"10685",23100,"Stonyford","2018","Colusa County","CA",162216
"10686",23177,"Mount Kisco","2018","Westchester County","NY",541775.083333333
"10687",23194,"New Market","2018","Shenandoah County","VA",207325.583333333
"10688",23208,"Calpine","2018","Sierra County","CA",292717.25
"10689",23250,"Friant","2018","Madera County","CA",439370.5
"10690",23258,"Ridge","2018","Suffolk County","NY",305595.416666667
"10691",23269,"Greenville","2018","Plumas County","CA",225463.25
"10692",23409,"Adin","2018","Modoc County","CA",161379.75
"10693",23412,"Afton","2018","Nelson County","VA",305489.416666667
"10694",23431,"Aldie","2018","Loudoun County","VA",657020.916666667
"10695",23476,"Amissville","2018","Rappahannock County","VA",393130.583333333
"10696",23477,"Amityville","2018","Suffolk County","NY",369339.5
"10697",23504,"Aptos","2018","Santa Cruz County","CA",963026.916666667
"10698",23523,"Arroyo Grande","2018","San Luis Obispo County","CA",705907.25
"10699",23542,"Attleboro","2018","Bristol County","MA",323152.25
"10700",23558,"Averill Park","2018","Rensselaer County","NY",226867.583333333
"10701",23633,"Bear Valley","2018","Alpine County","CA",440381.25
"10702",23635,"Beaumont","2018","Riverside County","CA",332134.833333333
"10703",23646,"Bedford","2018","Bedford County","VA",167863.416666667
"10704",23662,"Bellport","2018","Suffolk County","NY",331057.416666667
"10705",23695,"Bethpage","2018","Nassau County","NY",490647.583333333
"10706",23717,"Bishop","2018","Mono County","CA",427366.333333333
"10707",23746,"Bloxom","2018","Accomack County","VA",142139.833333333
"10708",23749,"Bluefield","2018","Tazewell County","VA",93064.75
"10709",23775,"Boron","2018","Kern County","CA",75870.6666666667
"10710",23835,"Broad Run","2018","Fauquier County","VA",500870.083333333
"10711",23836,"Broadway","2018","Rockingham County","VA",207465.166666667
"10712",23865,"Buchanan","2018","Westchester County","NY",370627.416666667
"10713",23931,"Campo","2018","San Diego County","CA",321745.75
"10714",23953,"Caret","2018","Essex County","VA",159693.666666667
"10715",23968,"Carrollton","2018","Isle of Wight County","VA",331164.416666667
"10716",23985,"Castorland","2018","Lewis County","NY",140932.583333333
"10717",23986,"Castroville","2018","Monterey County","CA",473965.25
"10718",24047,"Chatham","2018","Pittsylvania County","VA",125632.25
"10719",24061,"Chester","2018","Chesterfield County","VA",238045
"10720",24148,"Cohoes","2018","Albany County","NY",199796.583333333
"10721",24174,"Compton","2018","Los Angeles County","CA",402827.416666667
"10722",24213,"Copiague","2018","Suffolk County","NY",353226.083333333
"10723",24214,"Copperopolis","2018","Calaveras County","CA",386099.666666667
"10724",24216,"Corcoran","2018","Kings County","CA",147991.75
"10725",24224,"Cornwall on Hudson","2018","Orange County","NY",313704.5
"10726",24225,"Corona","2018","Riverside County","CA",478948.333333333
"10727",24229,"Cortland","2018","Cortland County","NY",132889.666666667
"10728",24245,"Covina","2018","Los Angeles County","CA",535983.833333333
"10729",24251,"Craigsville","2018","Augusta County","VA",113736.333333333
"10730",24279,"Crozet","2018","Albemarle County","VA",399398.333333333
"10731",24345,"Deerfield","2018","Augusta County","VA",169777.416666667
"10732",24349,"Delano","2018","Kern County","CA",208377.333333333
"10733",24373,"Descanso","2018","San Diego County","CA",456533
"10734",24384,"Diamond Bar","2018","Los Angeles County","CA",697824.583333333
"10735",24385,"Diamond Point","2018","Warren County","NY",397313.916666667
"10736",24402,"Dolgeville","2018","Fulton County","NY",79099.5
"10737",24417,"Dover Plains","2018","Dutchess County","NY",238687.25
"10738",24435,"Duarte","2018","Los Angeles County","CA",540231.333333333
"10739",24444,"Dumfries","2018","Prince William County","VA",390457.083333333
"10740",24452,"Dunnsville","2018","Essex County","VA",195549.916666667
"10741",24472,"Earlysville","2018","Albemarle County","VA",438262.75
"10742",24506,"East Quogue","2018","Suffolk County","NY",687987.916666667
"10743",24594,"Endwell","2018","Broome County","NY",125654.333333333
"10744",24608,"Esparto","2018","Yolo County","CA",339443.666666667
"10745",24620,"Etna","2018","Siskiyou County","CA",218923.583333333
"10746",24660,"Fairfax","2018","Marin County","CA",918608.583333333
"10747",24680,"Farmington","2018","Stanislaus County","CA",556117.583333333
"10748",24692,"Fayetteville","2018","Onondaga County","NY",213985.416666667
"10749",24709,"Fillmore","2018","Allegany County","NY",86160.3333333333
"10750",24725,"Floral Park","2018","Nassau County","NY",621850.166666667
"10751",24730,"Florida","2018","Berkshire County","MA",172442.5
"10752",24741,"Fontana","2018","San Bernardino County","CA",396332.916666667
"10753",24766,"Fort Salonga","2018","Suffolk County","NY",702571
"10754",24797,"Frazier Park","2018","Ventura County","CA",192366.416666667
"10755",24812,"Fullerton","2018","Orange County","CA",651648.333333333
"10756",24831,"Galt","2018","Sacramento County","CA",366748.583333333
"10757",24832,"Garden Grove","2018","Orange County","CA",607123.75
"10758",24844,"Gasport","2018","Niagara County","NY",136278.083333333
"10759",24890,"Gloucester Point","2018","Gloucester County","VA",231329.666666667
"10760",24895,"Gold Run","2018","Placer County","CA",336772.5
"10761",24969,"Gridley","2018","Butte County","CA",222703.416666667
"10762",25015,"Hamilton","2018","Essex County","MA",575843.083333333
"10763",25026,"Hanover","2018","Plymouth County","MA",524063.166666667
"10764",25029,"Happy Camp","2018","Siskiyou County","CA",126021.166666667
"10765",25058,"Harwich","2018","Barnstable County","MA",414011.916666667
"10766",25078,"Healdsburg","2018","Sonoma County","CA",899417.833333333
"10767",25112,"Hicksville","2018","Nassau County","NY",493434.166666667
"10768",25183,"Hopewell Junction","2018","Dutchess County","NY",360268.75
"10769",25212,"Hume","2018","Fauquier County","VA",532939.916666667
"10770",25218,"Huntington Beach","2018","Orange County","CA",847557.25
"10771",25246,"Indian Wells","2018","Riverside County","CA",803098.25
"10772",25271,"Irwindale","2018","Los Angeles County","CA",512153.5
"10773",25341,"Julian","2018","San Diego County","CA",379938.916666667
"10774",25385,"Kernville","2018","Tulare County","CA",217220.833333333
"10775",25390,"Kettleman City","2018","Kings County","CA",123094
"10776",25411,"Kingsburg","2018","Tulare County","CA",281905.75
"10777",25455,"Lafayette","2018","Contra Costa County","CA",1321368
"10778",25458,"Laguna Hills","2018","Orange County","CA",748601.083333333
"10779",25459,"Laguna Niguel","2018","Orange County","CA",865088
"10780",25468,"Lake Hughes","2018","Los Angeles County","CA",282207.416666667
"10781",25497,"Lancaster","2018","Lancaster County","VA",215842.833333333
"10782",25499,"Landers","2018","San Bernardino County","CA",147759.916666667
"10783",25512,"Larkspur","2018","Marin County","CA",1688753.33333333
"10784",25535,"Lebec","2018","Kern County","CA",242605.166666667
"10785",25547,"Lemon Grove","2018","San Diego County","CA",452004
"10786",25566,"Levittown","2018","Nassau County","NY",440643.333333333
"10787",25585,"Lido Beach","2018","Nassau County","NY",729943.583333333
"10788",25621,"Llano","2018","Los Angeles County","CA",264121.333333333
"10789",25652,"Los Osos","2018","San Luis Obispo County","CA",581951.666666667
"10790",25659,"Lowell","2018","Middlesex County","MA",284218.083333333
"10791",25688,"Lynnfield","2018","Essex County","MA",682572.25
"10792",25710,"Magalia","2018","Butte County","CA",230106.333333333
"10793",25725,"Manhasset","2018","Nassau County","NY",1628718.5
"10794",25735,"Mannsville","2018","Jefferson County","NY",131739.416666667
"10795",25760,"Marlboro","2018","Ulster County","NY",237215.333333333
"10796",25789,"Mattituck","2018","Suffolk County","NY",629961.916666667
"10797",25848,"Melville","2018","Suffolk County","NY",698254.166666667
"10798",25855,"Merced","2018","Merced County","CA",246394.583333333
"10799",25934,"Modesto","2018","Stanislaus County","CA",292648
"10800",25953,"Montebello","2018","Los Angeles County","CA",538649.5
"10801",25967,"Montrose","2018","Henrico County","VA",137984.25
"10802",25974,"Moorpark","2018","Ventura County","CA",655512.25
"10803",25981,"Moreno Valley","2018","Riverside County","CA",323221.833333333
"10804",26034,"Mouth of Wilson","2018","Grayson County","VA",144576.666666667
"10805",26114,"New Rochelle","2018","Westchester County","NY",662982.25
"10806",26126,"Newberry Springs","2018","San Bernardino County","CA",136051.75
"10807",26139,"Newport","2018","Giles County","VA",204590.916666667
"10808",26140,"Newport News","2018","Newport News City","VA",178979.916666667
"10809",26168,"North Attleboro","2018","Bristol County","MA",374586.416666667
"10810",26184,"North Garden","2018","Albemarle County","VA",326601.25
"10811",26200,"North Tonawanda","2018","Niagara County","NY",153966.083333333
"10812",26210,"Northbridge","2018","Worcester County","MA",311117.916666667
"10813",26260,"Oceano","2018","San Luis Obispo County","CA",465549.666666667
"10814",26261,"Oceanside","2018","Nassau County","NY",511106
"10815",26310,"Orangevale","2018","Sacramento County","CA",385142.333333333
"10816",26358,"Paeonian Springs","2018","Loudoun County","VA",540005.5
"10817",26374,"Palo Alto","2018","Santa Clara County","CA",3293314.33333333
"10818",26431,"Peabody","2018","Essex County","MA",436023.75
"10819",26456,"Pennington Gap","2018","Lee County","VA",90243.5
"10820",26469,"Petaluma","2018","Sonoma County","CA",720947.166666667
"10821",26483,"Pico Rivera","2018","Los Angeles County","CA",483273.666666667
"10822",26493,"Pilot","2018","Floyd County","VA",176166
"10823",26526,"Pismo Beach","2018","San Luis Obispo County","CA",898867.916666667
"10824",26531,"Placentia","2018","Orange County","CA",693949.916666667
"10825",26545,"Pleasant Grove","2018","Sutter County","CA",552159.666666667
"10826",26560,"Plymouth","2018","Amador County","CA",390191.5
"10827",26567,"Point Reyes Station","2018","Marin County","CA",1065383.16666667
"10828",26591,"Port Leyden","2018","Lewis County","NY",94295.0833333333
"10829",26612,"Pounding Mill","2018","Tazewell County","VA",106563.333333333
"10830",26643,"Pulaski","2018","Oswego County","NY",117868.166666667
"10831",26659,"Quincy","2018","Plumas County","CA",265881.416666667
"10832",26679,"Rancho Cordova","2018","Sacramento County","CA",363299.25
"10833",26694,"Raven","2018","Russell County","VA",65082.6666666667
"10834",26747,"Rich Creek","2018","Giles County","VA",93880.1666666667
"10835",26751,"Richmond","2018","Contra Costa County","CA",597426.5
"10836",26767,"Rio Linda","2018","Sacramento County","CA",295271.666666667
"10837",26832,"Roosevelt","2018","Nassau County","NY",368552.916666667
"10838",26850,"Roslyn","2018","Nassau County","NY",1057876.41666667
"10839",26860,"Rowe","2018","Franklin County","MA",223059.083333333
"10840",26878,"Russell","2018","Hampden County","MA",212495.25
"10841",26933,"Saltville","2018","Smyth County","VA",70502.3333333333
"10842",26964,"Santa Monica","2018","Los Angeles County","CA",1674043.33333333
"10843",26965,"Santa Paula","2018","Ventura County","CA",443188.416666667
"10844",26967,"Santa Rosa","2018","Sonoma County","CA",600118.25
"10845",26968,"Santa Ynez","2018","Santa Barbara County","CA",1103040
"10846",27011,"Seaside","2018","Monterey County","CA",538066.083333333
"10847",27057,"Shasta Lake","2018","Shasta County","CA",200885.333333333
"10848",27063,"Shelburne","2018","Franklin County","MA",277814.583333333
"10849",27103,"Signal Hill","2018","Los Angeles County","CA",529045.25
"10850",27110,"Simi Valley","2018","Ventura County","CA",576030.333333333
"10851",27137,"Snelling","2018","Merced County","CA",284562.833333333
"10852",27162,"South Colton","2018","Saint Lawrence County","NY",94438.3333333333
"10853",27165,"South Fallsburg","2018","Sullivan County","NY",98975.75
"10854",27183,"South Pasadena","2018","Los Angeles County","CA",1143620.75
"10855",27228,"Springfield","2018","Fairfax County","VA",496549.083333333
"10856",27243,"Standish","2018","Lassen County","CA",222256.916666667
"10857",27244,"Stanford","2018","Santa Clara County","CA",3424926.58333333
"10858",27253,"Staunton","2018","Augusta County","VA",188606.583333333
"10859",27264,"Sterling","2018","Worcester County","MA",351111.166666667
"10860",27287,"Stony Brook","2018","Suffolk County","NY",479991.083333333
"10861",27295,"Strawberry Valley","2018","Yuba County","CA",257581.272727273
"10862",27373,"Tarrytown","2018","Westchester County","NY",649903.083333333
"10863",27374,"Taunton","2018","Bristol County","MA",298071.583333333
"10864",27479,"Trumansburg","2018","Tompkins County","NY",209338
"10865",27485,"Tulelake","2018","Modoc County","CA",102452.333333333
"10866",27491,"Tustin","2018","Orange County","CA",707703.166666667
"10867",27512,"Upland","2018","San Bernardino County","CA",548630.583333333
"10868",27652,"Valley Stream","2018","Nassau County","NY",488108.083333333
"10869",27677,"Verona","2018","Augusta County","VA",195466.5
"10870",27683,"Victorville","2018","San Bernardino County","CA",256171.083333333
"10871",27749,"Wallkill","2018","Ulster County","NY",241001.75
"10872",27780,"Warwick","2018","Franklin County","MA",200179.083333333
"10873",27796,"Waterville","2018","Oneida County","NY",108175.5
"10874",27797,"Watervliet","2018","Albany County","NY",177622.25
"10875",27816,"Weaverville","2018","Trinity County","CA",269089
"10876",27886,"West Tisbury","2018","Dukes County","MA",945251
"10877",27905,"Westport","2018","Bristol County","MA",410824.583333333
"10878",27938,"Whitmore","2018","Shasta County","CA",302739.083333333
"10879",27957,"Williamsville","2018","Erie County","NY",244996.083333333
"10880",27960,"Willits","2018","Mendocino County","CA",310219.333333333
"10881",27979,"Windsor","2018","Berkshire County","MA",219647.833333333
"10882",27995,"Winthrop","2018","Suffolk County","MA",469096.416666667
"10883",27998,"Wise","2018","Wise County","VA",118798.916666667
"10884",28063,"Yucca Valley","2018","San Bernardino County","CA",219940.583333333
"10885",28134,"Blandford","2018","Hampden County","MA",230208.833333333
"10886",28136,"Bloomington","2018","San Bernardino County","CA",331336.75
"10887",28143,"Cayucos","2018","San Luis Obispo County","CA",1069011.5
"10888",28204,"Ashland","2018","Hanover County","VA",290667.75
"10889",28219,"Denair","2018","Stanislaus County","CA",375362.083333333
"10890",28224,"Auberry","2018","Fresno County","CA",316102.833333333
"10891",28227,"Bracey","2018","Mecklenburg County","VA",164611.583333333
"10892",28254,"Briarcliff Manor","2018","Westchester County","NY",750394.916666667
"10893",28255,"Brightwood","2018","Madison County","VA",243981.833333333
"10894",28279,"Clarksburg","2018","Yolo County","CA",844988.333333333
"10895",28322,"Bumpass","2018","Louisa County","VA",257737.666666667
"10896",28324,"Cloverdale","2018","Sonoma County","CA",554063.333333333
"10897",28337,"Beacon","2018","Dutchess County","NY",337497.583333333
"10898",28348,"Cobb","2018","Lake County","CA",279121.833333333
"10899",28359,"Beaverdam","2018","Hanover County","VA",275715.833333333
"10900",28431,"Kelseyville","2018","Lake County","CA",292942.666666667
"10901",28450,"Fredonia","2018","Chautauqua County","NY",119418.416666667
"10902",28458,"Keyes","2018","Stanislaus County","CA",265202.666666667
"10903",28485,"Highland","2018","San Bernardino County","CA",337368.25
"10904",28512,"Hilmar","2018","Merced County","CA",299723.75
"10905",28589,"Houghton","2018","Allegany County","NY",120566.75
"10906",28615,"Huddleston","2018","Bedford County","VA",357536.666666667
"10907",28701,"Greenvale","2018","Nassau County","NY",678324.833333333
"10908",28730,"Guerneville","2018","Sonoma County","CA",484367.25
"10909",28752,"Douglas","2018","Worcester County","MA",328634.583333333
"10910",28771,"Hague","2018","Westmoreland County","VA",228450.25
"10911",28774,"Half Moon Bay","2018","San Mateo County","CA",1275342.16666667
"10912",28814,"Dunlap","2018","Fresno County","CA",222686.916666667
"10913",28817,"Forestdale","2018","Barnstable County","MA",366477.416666667
"10914",28921,"Otisville","2018","Orange County","NY",223913.833333333
"10915",28939,"Malden","2018","Middlesex County","MA",460386.083333333
"10916",28999,"Remsenburg","2018","Suffolk County","NY",1278471.5
"10917",29050,"Pearisburg","2018","Giles County","VA",140375.166666667
"10918",29059,"Penn Valley","2018","Nevada County","CA",397062.083333333
"10919",29124,"Mendocino","2018","Mendocino County","CA",801964.5
"10920",29143,"Lincoln","2018","Placer County","CA",470936.166666667
"10921",29158,"Planada","2018","Merced County","CA",159293.083333333
"10922",29189,"Littlerock","2018","Los Angeles County","CA",285647.916666667
"10923",29218,"Lone Pine","2018","Inyo County","CA",258734.272727273
"10924",29284,"Whitethorn","2018","Humboldt County","CA",342719.333333333
"10925",29304,"Willow Creek","2018","Humboldt County","CA",311698.25
"10926",29320,"Strathmore","2018","Tulare County","CA",176393.75
"10927",29343,"Santa Ysabel","2018","San Diego County","CA",466322.583333333
"10928",29359,"Wingina","2018","Nelson County","VA",165440.416666667
"10929",29400,"Tahoe Vista","2018","Placer County","CA",523427.166666667
"10930",29459,"Tewksbury","2018","Middlesex County","MA",427679.25
"10931",29478,"Sheridan","2018","Placer County","CA",395799.833333333
"10932",29492,"Warsaw","2018","Richmond County","VA",165228.75
"10933",29510,"Rosedale","2018","Russell County","VA",175344.583333333
"10934",29536,"Sloughhouse","2018","Sacramento County","CA",528841.916666667
"10935",29549,"Weedsport","2018","Cayuga County","NY",128863.416666667
"10936",29610,"Saint Regis Falls","2018","Franklin County","NY",68232.9166666667
"10937",29637,"Westwood","2018","Norfolk County","MA",754553.916666667
"10938",29666,"Jordan","2018","Onondaga County","NY",128390.833333333
"10939",29712,"Hermosa Beach","2018","Los Angeles County","CA",1860126
"10940",29735,"Natural Bridge Station","2018","Rockbridge County","VA",121829.833333333
"10941",29737,"Norco","2018","Riverside County","CA",531245
"10942",29773,"Kerhonkson","2018","Ulster County","NY",205573.666666667
"10943",29836,"Stuarts Draft","2018","Augusta County","VA",225824.083333333
"10944",29842,"Mecca","2018","Riverside County","CA",168145.166666667
"10945",29900,"Cutler","2018","Tulare County","CA",160608.333333333
"10946",29914,"Dinwiddie","2018","Dinwiddie County","VA",175001
"10947",29920,"Hobart","2018","Delaware County","NY",124496.25
"10948",29933,"Olcott","2018","Niagara County","NY",108871.5
"10949",29978,"Lewiston","2018","Trinity County","CA",308084.25
"10950",30017,"Mount Laguna","2018","San Diego County","CA",192270.166666667
"10951",30023,"Nellysford","2018","Nelson County","VA",401251.833333333
"10952",30025,"Marina","2018","Monterey County","CA",585156.583333333
"10953",30030,"Lexington","2018","Rockbridge County","VA",233796.416666667
"10954",30035,"Nice","2018","Lake County","CA",180543.166666667
"10955",30093,"Cutchogue","2018","Suffolk County","NY",720534.416666667
"10956",30105,"Kerman","2018","Fresno County","CA",247045.583333333
"10957",30145,"Alamo","2018","Contra Costa County","CA",1968224.58333333
"10958",30187,"Altadena","2018","Los Angeles County","CA",874504.416666667
"10959",30202,"Amador City","2018","Amador County","CA",342433.416666667
"10960",30203,"Amagansett","2018","Suffolk County","NY",2740202
"10961",30223,"Angola","2018","Erie County","NY",121182.25
"10962",30240,"Ararat","2018","Patrick County","VA",111044.583333333
"10963",30258,"Arlington","2018","Arlington County","VA",662364
"10964",30267,"Artesia","2018","Los Angeles County","CA",564320
"10965",30280,"Atherton","2018","San Mateo County","CA",6781546.08333333
"10966",30282,"Athol","2018","Warren County","NY",145290.333333333
"10967",30284,"Atkins","2018","Smyth County","VA",98245.0909090909
"10968",30306,"Avila Beach","2018","San Luis Obispo County","CA",1119074.16666667
"10969",30331,"Baldwin","2018","Nassau County","NY",447283.166666667
"10970",30349,"Barren Springs","2018","Wythe County","VA",97966.1666666667
"10971",30364,"Bayside","2018","Humboldt County","CA",488785.083333333
"10972",30385,"Bedford","2018","Middlesex County","MA",725560.583333333
"10973",30399,"Bell","2018","Los Angeles County","CA",439151.583333333
"10974",30417,"Ben Lomond","2018","Santa Cruz County","CA",729377.333333333
"10975",30431,"Bentonville","2018","Warren County","VA",274340
"10976",30450,"Beverly","2018","Essex County","MA",463700.333333333
"10977",30457,"Bieber","2018","Lassen County","CA",111365
"10978",30459,"Big Bear City","2018","San Bernardino County","CA",254824.666666667
"10979",30483,"Blairs","2018","Pittsylvania County","VA",142081.916666667
"10980",30501,"Bluemont","2018","Clarke County","VA",404717.416666667
"10981",30526,"Bonita","2018","San Diego County","CA",660296.083333333
"10982",30554,"Bowling Green","2018","Caroline County","VA",228938.916666667
"10983",30570,"Branchville","2018","Southampton County","VA",82404.5
"10984",30632,"Brushton","2018","Franklin County","NY",89643.6666666667
"10985",30642,"Buellton","2018","Santa Barbara County","CA",581300.5
"10986",30663,"Burney","2018","Shasta County","CA",147631.416666667
"10987",30696,"Calipatria","2018","Imperial County","CA",134261.833333333
"10988",30703,"Calverton","2018","Suffolk County","NY",408767.25
"10989",30748,"Capitola","2018","Santa Cruz County","CA",876109.75
"10990",30784,"Castleton","2018","Rappahannock County","VA",430338.833333333
"10991",30785,"Castro Valley","2018","Alameda County","CA",863565.916666667
"10992",30788,"Cathedral City","2018","Riverside County","CA",293863.416666667
"10993",30789,"Catheys Valley","2018","Mariposa County","CA",381219.666666667
"10994",30797,"Cedar Bluff","2018","Tazewell County","VA",143839.166666667
"10995",30829,"Chantilly","2018","Fairfax County","VA",543338.166666667
"10996",30840,"Charlottesville","2018","Albemarle County","VA",325842.75
"10997",30857,"Chester","2018","Hampden County","MA",166957.333333333
"10998",30859,"Chester Gap","2018","Rappahannock County","VA",208541.5
"10999",30872,"Chicopee","2018","Hampden County","MA",186740.416666667
"11000",30908,"Claremont","2018","Los Angeles County","CA",684451.833333333
"11001",30947,"Clintondale","2018","Ulster County","NY",242231.833333333
"11002",31021,"Conway","2018","Franklin County","MA",313819.5
"11003",31077,"Courtland","2018","Southampton County","VA",172161.272727273
"11004",31109,"Crewe","2018","Nottoway County","VA",120555.333333333
"11005",31134,"Cudahy","2018","Los Angeles County","CA",433276.416666667
"11006",31139,"Cumberland","2018","Cumberland County","VA",157651.083333333
"11007",31163,"Daly City","2018","San Mateo County","CA",1030191.08333333
"11008",31170,"Danvers","2018","Essex County","MA",465057
"11009",31172,"Danville","2018","Pittsylvania County","VA",127725.166666667
"11010",31186,"Dayton","2018","Rockingham County","VA",232350.75
"11011",31189,"De Kalb Junction","2018","Saint Lawrence County","NY",76609.5
"11012",31210,"Deltaville","2018","Middlesex County","VA",329822.166666667
"11013",31213,"Dennis","2018","Barnstable County","MA",374282.5
"11014",31233,"Discovery Bay","2018","Contra Costa County","CA",618395.333333333
"11015",31255,"Douglas City","2018","Trinity County","CA",316104.75
"11016",31264,"Dracut","2018","Middlesex County","MA",342728.083333333
"11017",31272,"Dudley","2018","Worcester County","MA",265969.5
"11018",31419,"Elmont","2018","Nassau County","NY",474656
"11019",31439,"Endicott","2018","Broome County","NY",119068.083333333
"11020",31525,"Fall River","2018","Bristol County","MA",250287.083333333
"11021",31537,"Farmingdale","2018","Suffolk County","NY",458305
"11022",31600,"Fort Belvoir","2018","Fairfax County","VA",577434.166666667
"11023",31623,"Foster City","2018","San Mateo County","CA",1622549.5
"11024",31635,"Framingham","2018","Middlesex County","MA",424640.416666667
"11025",31695,"Garden City","2018","Nassau County","NY",867237.666666667
"11026",31700,"Gardner","2018","Worcester County","MA",195885.166666667
"11027",31729,"Gerber","2018","Tehama County","CA",175837.333333333
"11028",31751,"Glen Allen","2018","Henrico County","VA",320606.833333333
"11029",31755,"Glen Cove","2018","Nassau County","NY",575387.666666667
"11030",31780,"Gloversville","2018","Fulton County","NY",90412.3333333333
"11031",31854,"Greenfield","2018","Monterey County","CA",329645.25
"11032",31864,"Greenville","2018","Augusta County","VA",198983
"11033",31888,"Guadalupe","2018","Santa Barbara County","CA",348947.583333333
"11034",31922,"Hamilton","2018","Loudoun County","VA",555805.416666667
"11035",31969,"Harvard","2018","Worcester County","MA",643913.166666667
"11036",31974,"Hat Creek","2018","Shasta County","CA",235935.5
"11037",31987,"Haywood","2018","Madison County","VA",239624.5
"11038",31994,"Heber","2018","Imperial County","CA",211819.666666667
"11039",32045,"Hilton","2018","Monroe County","NY",158381.583333333
"11040",32049,"Hiwassee","2018","Pulaski County","VA",143189.166666667
"11041",32127,"Hydesville","2018","Humboldt County","CA",435620.416666667
"11042",32133,"Idyllwild","2018","Riverside County","CA",321890.583333333
"11043",32135,"Ilion","2018","Herkimer County","NY",89729.75
"11044",32237,"Johnsville","2018","Plumas County","CA",208388.363636364
"11045",32271,"Keene","2018","Kern County","CA",380272.083333333
"11046",32302,"Kilmarnock","2018","Northumberland County","VA",203162.5
"11047",32380,"Lake Forest","2018","Orange County","CA",728066.5
"11048",32403,"Lakeside","2018","Henrico County","VA",199707.75
"11049",32410,"Lakewood","2018","Chautauqua County","NY",118052.666666667
"11050",32422,"Lanesboro","2018","Berkshire County","MA",209015.416666667
"11051",32471,"Leesburg","2018","Loudoun County","VA",540743.083333333
"11052",32510,"Linden","2018","San Joaquin County","CA",481596
"11053",32540,"Livermore","2018","Alameda County","CA",815857.333333333
"11054",32548,"Locust Valley","2018","Nassau County","NY",778137.25
"11055",32578,"Los Altos Hills","2018","Santa Clara County","CA",4753309.16666667
"11056",32596,"Lucerne","2018","Lake County","CA",195178.25
"11057",32616,"Lynwood","2018","Los Angeles County","CA",431075.166666667
"11058",32629,"Madera","2018","Madera County","CA",253362.75
"11059",32637,"Madison","2018","Madison County","VA",239768.75
"11060",32717,"Marshall","2018","Fauquier County","VA",451922.666666667
"11061",32727,"Martinsville","2018","Henry County","VA",70106.3333333333
"11062",32730,"Mashpee","2018","Barnstable County","MA",413616
"11063",32735,"Mastic","2018","Suffolk County","NY",234133.833333333
